drug_1_CID,drug_1_name,drug_1_SMILES,relationship,drug_2_CID,drug_2_name,drug_2_SMILES
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000004691,"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,cerebral vascular disorder,CID000005152,Salmeterol,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,weight gain,CID000004170,metolazone,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,coronary angioplasty,CID000004616,oxazepam,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID005311297,SCHEMBL1133011,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)S)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,erythema,CID000010631,medroxyprogesterone,CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,cholecystitis,CID000004900,Fernisone,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,disorder Renal,CID000041781,Torasemide,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,thrombocytopenia,CID000004236,modafinil,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000005391,temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,erythema,CID000004666,7-Epi Paclitaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,Small intestinal obstruction,CID000667490,6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,insulin dependent diabetes mellitus,CID000005719,zaleplon,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,apoplexy,CID000077999,rosiglitazone,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000054454,simvastatin,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,proctalgia,CID005311048,SCHEMBL11440306,C(N)(N)(Cl)Cl
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,loss of weight,CID000005245,Risedronic acid,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,erythema,CID000004585,"2-methyl-4-(4-methylpiperazin-1-yl)-5H-thieno[3,2-c][1,5]benzodiazepine",CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000004927,promethazine,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000005523,Ultram,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000005487,tizanidine,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,cholecystectomies,CID000124087,Desloratadine,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,eruption,CID000004107,methocarbamol,COC1=CC=CC=C1OCC(COC(=O)N)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,road traffic accident,CID000038904,Carboplatinum,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt]
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,angiitis,CID000005771,Oxytocin acetate salt hydrate,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000004205,mirtazapine,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000004173,metronidazole,CC1=NC=C(N1CCO)[N+](=O)[O-]
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,eruption,CID000004829,Pioglitazone,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,gastric inflammation,CID000004510,nitroglycerin,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,insulin dependent diabetes mellitus,CID000005544,Mycolog,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,apoplexy,CID000005512,124936-74-9,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,angioedema,CID000005978,vincristine,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
CID000004058,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,abnormal ECG,CID000005358,sumatriptan,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,insulin dependent diabetes mellitus,CID000004894,"11,17,21-Trihydroxypregna-1,4-diene-3,20-dione",CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID000003676,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,increased white blood cell count,CID000004510,nitroglycerin,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,Hepatic failure,CID000005645,"3,7-Dihydroxycholan-24-oic acid",CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,erythema,CID000003883,lansoprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000004666,7-Epi Paclitaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,erythema,CID000004497,nimodipine,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID000003961,losartan,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,angiitis,CID000003345,fentanyl,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID003468412,SCHEMBL1176571,CC1C=CC=CCCC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)C(=O)O)O)OC2C(C(C(C(O2)C)O)N)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,metabolic encephalopathy,CID000004927,promethazine,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,angiitis,CID000002022,2-amino-9-(2-hydroxyethoxymethyl)-3H-purin-6-one,C1=NC2=C(N1COCCO)NC(=NC2=O)N
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000054454,simvastatin,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000003062,Lanicor,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,Cardiomyopathy,CID000039765,Vecuronium,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000003958,lorazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,loss of weight,CID000003763,isoflurane,C(C(F)(F)F)(OC(F)F)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,myelodysplasia,CID000003440,furosemide,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,elevated erythrocyte sedimentation rate,CID000002474,bupivacaine,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,myelodysplasia,CID000002478,busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,aortic regurgitation,CID000005719,zaleplon,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,erythema,CID000003405,2-[[4-[(2-amino-4-oxo-1H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,insulin dependent diabetes mellitus,CID000002771,citalopram,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000000853,DL-Thyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000003869,labetalol,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000002803,clonidine,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID000002806,90055-48-4,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,erythema,CID000003325,famotidine,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID000004900,Fernisone,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000003661,L-Hyoscyamine,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,odynophagia,CID000002662,celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,angiitis,CID000002550,1-(2-methyl-3-sulfanylpropanoyl)pyrrolidine-2-carboxylic acid,CC(CS)C(=O)N1CCCC1C(=O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,aortic regurgitation,CID000002088,ALENDRONIC ACID,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,apoplexy,CID000005391,temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,increased white blood cell count,CID000005732,zolpidem,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,drug toxicity NOS,CID000004691,"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,Adenopathy,CID000002656,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-6-oxido-5-oxo-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,loss of weight,CID000004585,"2-methyl-4-(4-methylpiperazin-1-yl)-5H-thieno[3,2-c][1,5]benzodiazepine",CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,neumonia,CID000001690,Doxorubicin (Adriamycin) HCl,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,dry skin,CID000002524,32222-06-3,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID005311048,SCHEMBL11440306,C(N)(N)(Cl)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,haemorrhage rectum,CID000001117,sulfate,[O-]S(=O)(=O)[O-]
CID000000453,"hexane-1,2,3,4,5,6-hexol",C(C(C(C(C(CO)O)O)O)O)O,Bleeding,CID000000596,Cytosar,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000087177,"D-Fructose, 4-O-alpha-D-glucopyranosyl-",C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000003148,dolasetron,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000002578,carmustine,C(CCl)NC(=O)N(CCCl)N=O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,insulin dependent diabetes mellitus,CID000004679,pantoprazole,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000008953,sodium;hydrogen carbonate,C(=O)(O)[O-].[Na+]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,metabolic encephalopathy,CID000003075,"2-[3-acetyloxy-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-5-yl]ethyl-dimethylazanium",CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,hiccough,CID000003750,"4,11-diethyl-4-hydroxy-3,14-dioxo-3,4,12,14-tetrahydro-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinolin-9-yl 1,4'-bipiperidine-1'-carboxylate",CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000019090,megestrol,CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,insulin dependent diabetes mellitus,CID000003954,loperamide(1+),CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,thrombocytopenia,CID000038904,Carboplatinum,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,respiratory alkalosis,CID000005394,temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,myelodysplasia,CID000001983,acetaminophen,CC(=O)NC1=CC=C(C=C1)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,metabolic encephalopathy,CID000003937,N~2~-(1-carboxy-3-phenylpropyl)lysylproline,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,heart attack,CID006398525,,C(C1C(C(C(C(O1)OC2(C(C(C(O2)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,angiitis,CID000004173,metronidazole,CC1=NC=C(N1CCO)[N+](=O)[O-]
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,edema,CID000004170,metolazone,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,hypermagnesemia,CID000003310,33419-42-0,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,angiitis,CID000002907,cyclophosphamide,C1CNP(=O)(OC1)N(CCCl)CCCl
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,gastric inflammation,CID000000581,N-Acetyl-DL-cysteine,CC(=O)NC(CS)C(=O)O
CID000000453,Hexitol,C(C(C(C(C(CO)O)O)O)O)O,Bleeding,CID000002658,3-(carbamoyloxymethyl)-7-[[2-(furan-2-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-]
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,eruption,CID000003075,"2-[3-acetyloxy-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-5-yl]ethyl-dimethylazanium",CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,cholecystitis,CID000003958,lorazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,atelectasis,CID000003954,loperamide(1+),CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,neumonia,CID000019090,megestrol,CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,thrombocytopenia,CID000005391,temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,increased white blood cell count,CID000065999,Telmisartan,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,acute brain syndrome,CID000004900,Fernisone,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,elevated cholesterol,CID005381226,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z,26E)-2,15,17,29-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[[(4-methylpiperazin-1-yl)amino]methylidene]-6,23,27-trioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(28),2,4,9,19,21,25(29)-heptaen-13-yl] acetate",CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=O)C2=CNN5CCN(CC5)C)O)C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,elevated cholesterol,CID000074989,ATOVAQUONE,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,Adenopathy,CID000005732,zolpidem,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,thrombocytopenia,CID000004691,"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,drug toxicity NOS,CID000087177,"D-Fructose, 4-O-alpha-D-glucopyranosyl-",C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,Back Ache,CID000038904,Carboplatinum,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt]
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,Adenopathy,CID000003405,2-[[4-[(2-amino-4-oxo-1H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,angiitis,CID000001983,acetaminophen,CC(=O)NC1=CC=C(C=C1)O
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,atelectasis,CID000000853,DL-Thyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,lung infiltration,CID003468412,SCHEMBL1176571,CC1C=CC=CCCC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)C(=O)O)O)OC2C(C(C(C(O2)C)O)N)O
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,septic shock,CID000002907,cyclophosphamide,C1CNP(=O)(OC1)N(CCCl)CCCl
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,haematoma,CID000002474,bupivacaine,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,gastric inflammation,CID005311048,SCHEMBL11440306,C(N)(N)(Cl)Cl
CID000000206,Hexose,C(C1C(C(C(C(O1)O)O)O)O)O,cholecystitis,CID000004679,pantoprazole,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
