,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
51,meprobamate,14076165,"OBSERVATIONS ON THE ANTIHYPERTENSIVE AND SEDATIVE EFFECTS OF MEBUTAMATE, MEPROBAMATE AND RESERPINE.","['MORIN Y', 'TURMEL L', 'GRANTHAM H', 'FORTIER J']","['*Anti-Anxiety Agents', '*Antihypertensive Agents', '*Antipsychotic Agents', '*Blood Pressure Determination', '*Carbamates', '*Double-Blind Method', 'Humans', '*Hydrochlorothiazide', '*Hypnotics and Sedatives', '*Meprobamate', '*Placebos', '*Reserpine', '*Toxicology']",https://pubmed.ncbi.nlm.nih.gov/14076165/
52,meprobamate,22417833,Postmortem carisoprodol and meprobamate concentrations in blood and liver: lack of significant redistribution.,"['McIntyre IM', 'Sherrard J', 'Lucas J']","['Carisoprodol/blood/pharmacokinetics/*poisoning', 'Diagnosis', 'Forensic Toxicology/methods', 'Gas Chromatography-Mass Spectrometry', 'Humans', 'Liver/metabolism', 'Meprobamate/blood/pharmacokinetics/*poisoning', 'Muscle Relaxants, Central/blood/pharmacokinetics/*poisoning', 'Postmortem Changes', 'Substance Abuse Detection/*methods', 'Substance-Related Disorders/blood/*diagnosis', 'Suicide', 'Tissue Distribution']",https://pubmed.ncbi.nlm.nih.gov/22417833/
53,meprobamate,26660179,Quantitation of Carisoprodol and Meprobamate in Urine and Plasma Using Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS).,"['Slawson MH', 'Johnson-Davis KL']","['Carisoprodol/*blood/*urine', 'Chromatography, Liquid/methods', 'Humans', 'Meprobamate/*blood/*urine', 'Muscle Relaxants, Central/*blood/*urine', 'Tandem Mass Spectrometry/*methods']",https://pubmed.ncbi.nlm.nih.gov/26660179/
54,meprobamate,27798072,Impact of Expanding ELISA Screening in DUID Investigations to Include Carisoprodol/Meprobamate and Zolpidem.,"['Lu A', 'Scott KS', 'Chan-Hosokawa A', 'Logan BK']","['*Automobile Driving', 'Carisoprodol/*blood', 'Central Nervous System Depressants/*blood', 'Driving Under the Influence/legislation & jurisprudence/*statistics & numerical data', 'Enzyme-Linked Immunosorbent Assay', 'Government Regulation', 'Humans', 'Meprobamate/*blood', 'Pyridines/*blood', 'Retrospective Studies', '*Substance Abuse Detection/legislation & jurisprudence/methods/statistics & numerical data', 'United States', 'Zolpidem']",https://pubmed.ncbi.nlm.nih.gov/27798072/
55,meprobamate,6747621,Impaired brain functions due to diazepam and meprobamate abuse in a 53-year-old-male.,"['Brooker AE', 'Wiens AN', 'Wiens DA']","['Cognition Disorders/chemically induced/diagnosis', '*Diazepam', 'Humans', 'MMPI', 'Male', 'Memory Disorders/chemically induced/diagnosis', '*Meprobamate', 'Middle Aged', 'Motor Skills', '*Psychological Tests', 'Substance-Related Disorders/*complications/*diagnosis/etiology/psychology', 'Wechsler Scales']",https://pubmed.ncbi.nlm.nih.gov/6747621/
56,meprobamate,12826989,"Comparative abuse liability and pharmacological effects of meprobamate, triazolam, and butabarbital.","['Zawertailo LA', 'Busto UE', 'Kaplan HL', 'Greenblatt DJ', 'Sellers EM']","['Adult', 'Analysis of Variance', 'Barbiturates/blood/*pharmacology', 'Behavior, Addictive/blood/*psychology', 'Dose-Response Relationship, Drug', 'Female', 'Humans', 'Male', 'Meprobamate/blood/*pharmacology', 'Psychomotor Performance', 'Substance-Related Disorders/blood/psychology', 'Triazolam/blood/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/12826989/
57,meprobamate,22511696,Evaluating the relationship between carisoprodol concentrations and meprobamate formation and inter-subject and intra-subject variability in urinary excretion data of pain patients.,"['Tse SA', 'Atayee RS', 'Best BM', 'Pesce AJ']","['Carisoprodol/*pharmacokinetics/urine', 'Chromatography, High Pressure Liquid', 'Chronic Pain/*drug therapy/metabolism', 'Drug Monitoring', 'Female', 'Humans', 'Male', 'Meprobamate/*urine', 'Models, Biological', 'Muscle Relaxants, Central/*pharmacokinetics/urine', 'Reference Values', 'Reproducibility of Results', 'Tandem Mass Spectrometry', 'Urinalysis']",https://pubmed.ncbi.nlm.nih.gov/22511696/
58,meprobamate,1113782,"Antenatal exposure to meprobamate and chlordiazepoxide in relation to malformations, mental development, and childhood mortality.","['Hartz SC', 'Heinonen OP', 'Shapiro S', 'Siskind V', 'Slone D']","['Abnormalities, Drug-Induced/*etiology', '*Child Development', 'Child, Preschool', 'Chlordiazepoxide/*adverse effects', 'Congenital Abnormalities/epidemiology', 'Female', 'Fetal Death/chemically induced', 'Fetus/*drug effects', 'Follow-Up Studies', 'Humans', 'Infant', '*Infant Mortality', 'Infant, Newborn', 'Intelligence', 'Maternal-Fetal Exchange', 'Meprobamate/*adverse effects', 'Motor Skills', 'Pregnancy', 'Pregnancy Trimester, First', 'United States']",https://pubmed.ncbi.nlm.nih.gov/1113782/
59,meprobamate,3694540,Lorazepam and meprobamate dose effects in humans: behavioral effects and abuse liability.,"['Roache JD', 'Griffiths RR']","['Adult', 'Affect/drug effects', 'Analysis of Variance', 'Behavior/*drug effects', 'Dose-Response Relationship, Drug', 'Humans', 'Lorazepam/*pharmacology', 'Meprobamate/*pharmacology', 'Sleep/drug effects', '*Substance-Related Disorders', 'Task Performance and Analysis/drug effects', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/3694540/
60,meprobamate,24790060,"Quantification of five compounds with heterogeneous physicochemical properties (morphine, 6-monoacetylmorphine, cyamemazine, meprobamate and caffeine) in 11 fluids and tissues, using automated solid-phase extraction and gas chromatography-tandem mass spectrometry.","['Bevalot F', 'Bottinelli C', 'Cartiser N', 'Fanton L', 'Guitton J']","['Caffeine/*analysis', 'Gas Chromatography-Mass Spectrometry/*methods', 'Limit of Detection', 'Meprobamate/*analysis', 'Morphine/*analysis', 'Morphine Derivatives/*analysis', 'Phenothiazines/*analysis', 'Solid Phase Extraction/*methods', 'Tandem Mass Spectrometry/*methods']",https://pubmed.ncbi.nlm.nih.gov/24790060/
61,meprobamate,16217659,"Incidence, causes and prognosis of hypotension related to meprobamate poisoning.","['Charron C', 'Mekontso-Dessap A', 'Chergui K', 'Rabiller A', 'Jardin F', 'Vieillard-Baron A']","['Adult', 'Anti-Anxiety Agents/blood/*poisoning', 'Charcoal/therapeutic use', 'Female', 'Gastric Emptying', 'Humans', 'Hypotension/*chemically induced', 'Incidence', 'Intensive Care Units', 'Male', 'Meprobamate/blood/*poisoning', 'Middle Aged', 'Prognosis', 'Respiration, Artificial', 'Retrospective Studies']",https://pubmed.ncbi.nlm.nih.gov/16217659/
62,meprobamate,20870445,"Blood concentrations of clobazam and norclobazam in a lethal case involving clobazam, meprobamate and clorazepate.","['Pok PR', 'Mauras M', 'De Saint Leger MN', 'Kuhlmann E', 'Charpenel-Durat C', 'Navarette C', 'Duval ML', 'De Meo P']","['Aged', 'Anticonvulsants/*blood/poisoning', 'Autopsy', 'Benzodiazepines/*blood/poisoning', 'Clobazam', 'Clorazepate Dipotassium/*blood/poisoning', 'Drug Overdose', 'Fatal Outcome', 'Female', 'Humans', 'Meprobamate/*blood/poisoning']",https://pubmed.ncbi.nlm.nih.gov/20870445/
63,meprobamate,3381792,Fatal meprobamate self-poisoning.,"['Kintz P', 'Tracqui A', 'Mangin P', 'Lugnier AA']","['Adult', 'Bile/analysis', 'Chromatography, Gas', 'Humans', 'Liver/analysis', 'Male', 'Meprobamate/analysis/*poisoning', 'Muscles/analysis', 'Myocardium/analysis', '*Suicide']",https://pubmed.ncbi.nlm.nih.gov/3381792/
64,meprobamate,3379924,A rapid and sensitive gas chromatographic analysis of meprobamate or carisoprodol in urine and plasma.,"['Kintz P', 'Mangin P', 'Lugnier AA', 'Chaumont AJ']","['Carisoprodol/*analysis', 'Chromatography, Gas/methods', 'Humans', 'Meprobamate/*analysis']",https://pubmed.ncbi.nlm.nih.gov/3379924/
65,meprobamate,1186258,Drug interactions: the effects of alcohol and meprobamate applied singly and jointly in human subjects. III. The concentrations of alcohol and meprobamate in the blood and their effects on performance; application of mathematical models.,"['Ashford JR', 'Cobby JM']","['Drug Combinations', 'Drug Interactions', 'Ethanol/blood/*pharmacology', 'Humans', 'Meprobamate/blood/*pharmacology', 'Models, Biological', 'Motor Activity/drug effects', 'Visual Perception/drug effects']",https://pubmed.ncbi.nlm.nih.gov/1186258/
66,meprobamate,16200657,Simultaneous determination of carisoprodol and meprobamate in human hair using solid-phase extraction and gas chromatography/mass spectrometry of the trimethylsilyl derivatives.,"['Kim JY', 'In MK', 'Paeng KJ', 'Chung BC']","['Adult', 'Carisoprodol/*analysis/chemistry', 'Gas Chromatography-Mass Spectrometry/*methods', 'Hair/*chemistry', 'Humans', 'Male', 'Meprobamate/*analysis/chemistry', 'Muscle Relaxants, Central/*analysis/chemistry', 'Substance Abuse Detection/*methods', 'Trimethylsilyl Compounds/chemistry']",https://pubmed.ncbi.nlm.nih.gov/16200657/
67,meprobamate,1186261,Drug interactions: the effects of alcohol and meprobamate applied singly and jointly in human subjects. II. Five experiments.,"['Carpenter JA', 'Gibbins RJ', 'Marshman JA']","['Adult', 'Dose-Response Relationship, Drug', 'Drug Combinations', 'Drug Interactions', 'Ethanol/administration & dosage/blood/*pharmacology', 'Humans', 'Male', 'Meprobamate/administration & dosage/blood/*pharmacology', 'Middle Aged', 'Models, Biological', 'Motor Activity/drug effects']",https://pubmed.ncbi.nlm.nih.gov/1186261/
68,meprobamate,947653,"Subjective and physiologic effects of morphine, pentobarbital, and meprobamate.","['McClane TK', 'Martin WR']","['Electrooculography', 'Humans', 'Hypnotics and Sedatives', 'Meprobamate/*pharmacology', 'Morphine/*pharmacology', 'Pentobarbital/*pharmacology', 'Saccades/drug effects', 'Surveys and Questionnaires']",https://pubmed.ncbi.nlm.nih.gov/947653/
69,Pyridostigmine,33423527,Supine Parasympathetic Withdrawal and Upright Sympathetic Activation Underly Abnormalities of the Baroreflex in Postural Tachycardia Syndrome: Effects of Pyridostigmine and Digoxin.,"['Stewart JM', 'Warsy IA', 'Visintainer P', 'Terilli C', 'Medow MS']","['Adult', 'Baroreflex/drug effects/physiology', 'Blood Pressure/drug effects/physiology', 'Cardiotonic Agents/administration & dosage', 'Cholinesterase Inhibitors/administration & dosage', 'Digoxin/*administration & dosage', 'Dizziness/physiopathology', 'Female', 'Heart Rate/drug effects/physiology', 'Humans', 'Hypovolemia/etiology/physiopathology', 'Outcome Assessment, Health Care', 'Patient Positioning/methods', '*Postural Orthostatic Tachycardia Syndrome/diagnosis/physiopathology', 'Pyridostigmine Bromide/*administration & dosage', 'Sympathetic Nervous System/drug effects/physiopathology']",https://pubmed.ncbi.nlm.nih.gov/33423527/
70,Pyridostigmine,37132128,Pyridostigmine in chronic intestinal pseudo-obstruction - a systematic review.,"['Wilkie BD', 'Noori J', 'Johnston M', 'Woods R', 'Keck JO', 'Behrenbruch C']","['Adult', 'Humans', '*Pyridostigmine Bromide/therapeutic use/pharmacology', 'Gastrointestinal Motility', '*Intestinal Pseudo-Obstruction/drug therapy/diagnosis', 'Cholinesterase Inhibitors/therapeutic use/pharmacology', 'Chronic Disease']",https://pubmed.ncbi.nlm.nih.gov/37132128/
71,Pyridostigmine,28794253,Efficacy of single or combined midodrine and pyridostigmine in orthostatic hypotension.,"['Byun JI', 'Moon J', 'Kim DY', 'Shin H', 'Sunwoo JS', 'Lim JA', 'Kim TJ', 'Lee WJ', 'Lee HS', 'Jun JS', 'Park KI', 'Lee ST', 'Jung KH', 'Jung KY', 'Lee SK', 'Chu K']","['Adrenergic alpha-1 Receptor Agonists/administration & dosage/adverse effects', 'Blood Pressure/drug effects', 'Cholinesterase Inhibitors/administration & dosage/adverse effects', 'Drug Therapy, Combination', 'Female', 'Follow-Up Studies', 'Humans', 'Hypotension, Orthostatic/*drug therapy', 'Male', 'Middle Aged', 'Midodrine/*administration & dosage/adverse effects', 'Pyridostigmine Bromide/*administration & dosage/adverse effects', 'Self Report', 'Time Factors', 'Treatment Outcome', 'Vasoconstrictor Agents/*administration & dosage/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/28794253/
72,Pyridostigmine,21815707,Treatment of myasthenia gravis: focus on pyridostigmine.,"['Maggi L', 'Mantegazza R']","['Cholinesterase Inhibitors/*therapeutic use', 'Humans', 'Immunosuppressive Agents/*therapeutic use', 'Myasthenia Gravis/*drug therapy/surgery', 'Pyridostigmine Bromide/*therapeutic use', 'Thymectomy']",https://pubmed.ncbi.nlm.nih.gov/21815707/
73,Pyridostigmine,39708173,Effect of pyridostigmine on growth hormone and IGF-1 levels and outcomes of controlled ovarian stimulation cycle in women with poor ovarian response.,"['Karimi R', 'Hadavi F', 'Jafarabadi M']","['Humans', 'Female', '*Pyridostigmine Bromide/therapeutic use', 'Adult', '*Ovulation Induction/methods', '*Insulin-Like Growth Factor I/analysis/metabolism', 'Cholinesterase Inhibitors/therapeutic use', 'Human Growth Hormone/blood', 'Oocyte Retrieval', 'Fertilization in Vitro/methods']",https://pubmed.ncbi.nlm.nih.gov/39708173/
74,Pyridostigmine,36083490,"Effect of treatment with Fufang Huangqi decoction on dose reductions and discontinuation of pyridostigmine bromide tablets, prednisone, and tacrolimus in patients with type I or II myasthenia gravis.","['Caifeng S', 'Jingsheng Z', 'Yi L', 'Xueshi H', 'Zhanyou W', 'Haiou P', 'Wenjun Q']","['Drug Tapering', 'Drugs, Chinese Herbal', 'Hormones/therapeutic use', 'Humans', '*Myasthenia Gravis/drug therapy', 'Prednisone/therapeutic use', 'Pyridostigmine Bromide/therapeutic use', 'Tablets/therapeutic use', '*Tacrolimus/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/36083490/
75,Pyridostigmine,8513959,Growth hormone response to L-dopa and pyridostigmine in women with polycystic ovarian syndrome.,"['Lee EJ', 'Lee BS', 'Lee HC', 'Park KH', 'Song CH', 'Huh KB']","['Adolescent', 'Adult', 'Female', 'Glucose Tolerance Test', 'Growth Hormone/blood/*metabolism', 'Humans', 'Insulin/*blood', 'Insulin-Like Growth Factor I/metabolism', 'Levodopa/*pharmacology', 'Polycystic Ovary Syndrome/blood/*metabolism', 'Premedication', 'Pyridostigmine Bromide/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/8513959/
76,Pyridostigmine,34600060,Monitoring the weight and dimensional expansion of pyridostigmine bromide tablets under dynamic vapor sorption and impact of deliquescence on tablet strength and drug release.,"['Partheniadis I', 'Kopanelou D', 'Gamlen M', 'Nikolakakis I']","['Drug Liberation', 'Humidity', '*Pyridostigmine Bromide', 'Tablets', 'X-Ray Diffraction']",https://pubmed.ncbi.nlm.nih.gov/34600060/
77,Pyridostigmine,17036555,"Pyridostigmine, diethyltoluamide, permethrin, and stress: a double-blind, randomized, placebo-controlled trial to assess safety.","['Roy MJ', 'Kraus PL', 'Seegers CA', 'Young SY', 'Kamens DR', 'Law WA', 'Cherstniakova SA', 'Chang DN', 'Cooper JA', 'Sato PA', 'Matulich W', 'Krantz DS', 'Cantilena LR', 'Deuster PA']","['Adult', 'Blood Pressure/drug effects', 'Blood Proteins/analysis', 'Cholinesterase Inhibitors/administration & dosage/*adverse effects/blood', 'DEET/administration & dosage/*adverse effects/blood', 'Environmental Exposure', 'Female', 'Heart Rate/drug effects', 'Humans', 'Male', 'Middle Aged', 'Military Personnel', 'Permethrin/administration & dosage/*adverse effects/blood', 'Pesticides/*adverse effects/blood', 'Physical Exertion/*drug effects/physiology', 'Prospective Studies', 'Pyridostigmine Bromide/administration & dosage/adverse effects/blood', 'Regression Analysis', '*Stress, Psychological', 'United States']",https://pubmed.ncbi.nlm.nih.gov/17036555/
78,Pyridostigmine,36184373,The effectiveness and side effects of pyridostigmine in the treatment of myasthenia gravis: a cross-sectional study.,"['Remijn-Nelissen L', 'Verschuuren JJGM', 'Tannemaat MR']","['Humans', '*Pyridostigmine Bromide/adverse effects', 'Cross-Sectional Studies', '*Myasthenia Gravis/drug therapy/chemically induced', 'Muscle Weakness/chemically induced']",https://pubmed.ncbi.nlm.nih.gov/36184373/
79,Pyridostigmine,1620385,"Effects of heat-exercise stress, NBC clothing, and pyridostigmine treatment on psychomotor and subjective measures of performance.","['Arad M', 'Varssano D', 'Moran D', 'Arnon R', 'Vazina A', 'Epstein Y']","['*Exercise', '*Heat Exhaustion', 'Humans', 'Male', '*Military Personnel', '*Protective Clothing', '*Psychomotor Performance', 'Pyridostigmine Bromide/*therapeutic use', 'Stress, Physiological/*etiology']",https://pubmed.ncbi.nlm.nih.gov/1620385/
80,Pyridostigmine,9270671,Low-dose guanidine and pyridostigmine: relatively safe and effective long-term symptomatic therapy in Lambert-Eaton myasthenic syndrome.,"['Oh SJ', 'Kim DS', 'Head TC', 'Claussen GC']","['Adult', 'Aged', 'Cholinesterase Inhibitors/*administration & dosage/adverse effects/therapeutic use', 'Dose-Response Relationship, Drug', 'Electrophysiology', 'Female', 'Guanidine', 'Guanidines/*administration & dosage/adverse effects/therapeutic use', 'Humans', 'Lambert-Eaton Myasthenic Syndrome/complications/*drug therapy/physiopathology', 'Male', 'Middle Aged', 'Neoplasms/complications/therapy', 'Pyridostigmine Bromide/*administration & dosage/adverse effects/therapeutic use', 'Time Factors', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/9270671/
81,Duloxetine,36194493,Duloxetine for prevention and treatment of chemotherapy-induced peripheral neuropathy (CIPN): systematic review and meta-analysis.,"['Chow R', 'Novosel M', 'So OW', 'Bellampalli S', 'Xiang J', 'Boldt G', 'Winquist E', 'Lock M', 'Lustberg M', 'Prsic E']","['Humans', 'Duloxetine Hydrochloride/adverse effects', '*Peripheral Nervous System Diseases/chemically induced/drug therapy/prevention & control', '*Antineoplastic Agents/adverse effects', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/36194493/
82,Duloxetine,30877484,Comparing duloxetine and pregabalin for treatment of pain and depression in women with fibromyalgia: an open-label randomized clinical trial.,"['Bidari A', 'Moazen-Zadeh E', 'Ghavidel-Parsa B', 'Rahmani S', 'Hosseini S', 'Hassankhani A']","['Adult', 'Chronic Pain/*drug therapy', 'Depression/*drug therapy', 'Drug Administration Schedule', 'Duloxetine Hydrochloride/*administration & dosage/therapeutic use', 'Female', 'Fibromyalgia/complications/*drug therapy', 'Humans', 'Medication Adherence', 'Middle Aged', 'Pregabalin/*administration & dosage/therapeutic use', 'Treatment Outcome', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/30877484/
